"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 30, 2018","37,450","37,500","37,750","36,650","2.82M","2.74%"
"Apr 29, 2018","36,450","36,450","36,450","36,450","-","0.00%"
"Apr 27, 2018","36,450","35,500","36,750","35,450","1.89M","2.82%"
"Apr 26, 2018","35,450","36,150","36,200","35,100","1.83M","-2.21%"
"Apr 25, 2018","36,250","36,700","36,750","36,050","1.17M","-1.89%"
"Apr 24, 2018","36,950","36,800","37,300","36,300","1.65M","0.68%"
"Apr 23, 2018","36,700","36,100","37,600","36,050","5.41M","2.51%"
"Apr 20, 2018","35,800","34,800","36,050","34,800","2.63M","3.17%"
"Apr 19, 2018","34,700","34,750","35,250","34,400","1.67M","0.00%"
"Apr 18, 2018","34,700","34,450","34,950","34,300","1.03M","0.43%"
"Apr 17, 2018","34,550","33,750","34,950","33,700","1.74M","2.37%"
"Apr 16, 2018","33,750","34,300","34,300","33,400","1.22M","-2.17%"
"Apr 15, 2018","34,500","34,500","34,500","34,500","-","0.00%"
"Apr 13, 2018","34,500","34,100","34,700","33,850","944.47K","0.88%"
"Apr 12, 2018","34,200","34,350","34,600","33,950","944.43K","-0.73%"
"Apr 11, 2018","34,450","34,200","35,050","34,100","1.12M","-0.72%"
"Apr 10, 2018","34,700","34,100","35,050","34,100","1.22M","0.58%"
"Apr 09, 2018","34,500","34,050","34,950","34,050","1.20M","1.32%"
"Apr 08, 2018","34,050","34,050","34,050","34,050","-","0.00%"
"Apr 06, 2018","34,050","34,550","34,600","33,850","1.25M","-1.30%"
"Apr 05, 2018","34,500","34,750","35,100","33,950","1.84M","-1.00%"
"Apr 04, 2018","34,850","35,100","36,000","34,850","3.69M","-0.29%"
"Apr 03, 2018","34,950","33,200","35,350","33,000","4.54M","5.11%"
"Apr 02, 2018","33,250","32,850","33,500","32,800","1.15M","1.22%"
"Apr 01, 2018","32,850","32,850","32,850","32,850","-","0.00%"
"Mar 30, 2018","32,850","33,000","33,400","32,750","1.38M","-0.15%"
"Mar 29, 2018","32,900","31,650","33,050","31,300","2.16M","3.46%"
"Mar 28, 2018","31,800","30,900","31,950","30,900","997.38K","2.09%"
"Mar 27, 2018","31,150","30,950","31,350","30,900","806.41K","0.97%"
"Mar 26, 2018","30,850","31,200","31,350","30,600","1.18M","-1.59%"
"Mar 25, 2018","31,350","31,350","31,350","31,350","-","0.00%"
"Mar 23, 2018","31,350","31,700","31,800","31,200","1.30M","-2.03%"
"Mar 22, 2018","32,000","31,700","32,250","31,700","1.09M","1.11%"
"Mar 21, 2018","31,650","31,600","31,950","31,550","999.17K","0.00%"
"Mar 20, 2018","31,650","31,700","31,950","31,550","1.03M","-0.47%"
"Mar 19, 2018","31,800","32,050","32,050","31,750","753.26K","-0.78%"
"Mar 18, 2018","32,050","32,050","32,050","32,050","-","0.00%"
"Mar 16, 2018","32,050","32,250","32,400","31,850","1.76M","-0.93%"
"Mar 15, 2018","32,350","32,700","32,700","32,200","948.77K","-1.07%"
"Mar 14, 2018","32,700","32,550","32,850","32,400","609.40K","-0.46%"
"Mar 13, 2018","32,850","32,700","32,950","32,550","831.65K","-0.76%"
"Mar 12, 2018","33,100","32,600","33,150","32,600","1.10M","1.85%"
"Mar 11, 2018","32,500","32,500","32,500","32,500","-","0.00%"
"Mar 09, 2018","32,500","31,850","32,700","31,800","1.95M","2.69%"
"Mar 08, 2018","31,650","31,550","31,850","31,500","1.54M","0.00%"
