"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 24, 2018","221,078","243,137","246,569","219,608","2.63M","-8.52%"
"Oct 23, 2018","241,667","244,118","248,529","240,196","3.22M","-8.19%"
"Oct 22, 2018","263,235","265,196","266,667","260,784","377.06K","-1.65%"
"Oct 19, 2018","267,647","252,941","269,118","250,000","796.38K","4.80%"
"Oct 18, 2018","255,392","260,294","262,745","255,392","471.45K","-1.88%"
"Oct 17, 2018","260,294","263,235","263,725","256,373","617.70K","1.34%"
"Oct 16, 2018","256,863","256,863","261,765","253,922","674.13K","0.19%"
"Oct 15, 2018","256,373","271,078","271,569","254,902","936.55K","-6.60%"
"Oct 14, 2018","274,500","274,500","274,500","274,500","-","2.00%"
"Oct 12, 2018","269,118","266,176","272,059","263,235","905.75K","1.11%"
"Oct 11, 2018","266,176","277,451","279,412","266,176","1.81M","-5.24%"
"Oct 10, 2018","280,882","286,274","287,745","280,882","699.24K","-3.14%"
"Oct 09, 2018","290,000","290,000","290,000","290,000","-","2.00%"
"Oct 08, 2018","284,314","281,863","286,274","280,882","324.88K","-1.62%"
"Oct 07, 2018","289,000","289,000","289,000","289,000","-","2.00%"
"Oct 05, 2018","283,333","284,804","290,196","281,863","561.32K","-0.52%"
"Oct 04, 2018","284,804","284,314","287,255","278,431","531.45K","-1.28%"
"Oct 03, 2018","288,500","288,500","288,500","288,500","-","2.00%"
"Oct 02, 2018","282,843","286,274","289,706","282,353","506.62K","-1.20%"
"Oct 01, 2018","286,274","291,176","293,627","283,333","656.92K","-3.61%"
"Sep 30, 2018","297,000","297,000","297,000","297,000","-","2.00%"
"Sep 28, 2018","291,176","296,078","298,529","287,255","605.06K","-1.33%"
"Sep 27, 2018","295,098","296,078","302,941","295,098","544.51K","-2.45%"
"Sep 26, 2018","302,500","302,500","302,500","302,500","-","2.00%"
"Sep 21, 2018","296,569","294,118","298,529","290,686","602.62K","2.02%"
"Sep 20, 2018","290,686","298,529","305,392","290,196","1.13M","-3.10%"
"Sep 19, 2018","300,000","294,118","301,961","291,667","876.56K","1.83%"
"Sep 18, 2018","294,608","295,098","297,549","291,667","891.43K","-0.66%"
"Sep 17, 2018","296,569","292,647","299,020","291,176","1.23M","1.91%"
"Sep 16, 2018","291,000","291,000","291,000","291,000","-","2.00%"
"Sep 14, 2018","285,294","286,765","290,686","282,843","729.10K","-0.85%"
"Sep 13, 2018","287,745","282,353","288,235","279,412","1.07M","2.98%"
"Sep 12, 2018","279,412","271,078","281,863","269,118","1.06M","3.83%"
"Sep 11, 2018","269,118","267,647","271,569","266,176","376.27K","0.18%"
"Sep 10, 2018","268,627","273,529","275,490","267,157","433.60K","-3.89%"
"Sep 09, 2018","279,500","279,500","279,500","279,500","-","2.00%"
"Sep 07, 2018","274,020","272,549","275,490","270,588","411.47K","0.72%"
"Sep 06, 2018","272,059","269,608","273,529","265,686","452.79K","1.09%"
"Sep 05, 2018","269,118","275,490","278,431","268,137","640.18K","-1.96%"
"Sep 04, 2018","274,510","262,745","275,980","262,745","1.01M","4.87%"
"Sep 03, 2018","261,765","263,235","266,176","259,804","489.84K","-3.05%"
"Sep 02, 2018","270,000","270,000","270,000","270,000","-","2.00%"
"Aug 31, 2018","264,706","261,274","267,157","259,804","678.52K","1.31%"
"Aug 30, 2018","261,274","264,706","264,706","259,314","554.23K","-1.11%"
"Aug 29, 2018","264,216","263,725","268,627","263,725","407.28K","0.19%"
"Aug 28, 2018","263,725","274,020","274,510","263,725","753.09K","-3.24%"
"Aug 27, 2018","272,549","275,000","278,431","272,059","445.05K","-2.49%"
"Aug 26, 2018","279,500","279,500","279,500","279,500","-","2.00%"
"Aug 24, 2018","274,020","269,118","275,490","266,176","600.08K","2.01%"
"Aug 23, 2018","268,627","264,216","268,627","262,745","398.56K","2.05%"
"Aug 22, 2018","263,235","265,196","270,098","262,745","480.37K","0.00%"
"Aug 21, 2018","263,235","259,314","265,686","257,353","637.92K","2.87%"
"Aug 20, 2018","255,882","260,784","263,725","255,882","425.46K","-2.71%"
"Aug 19, 2018","263,000","263,000","263,000","263,000","-","2.00%"
"Aug 17, 2018","257,843","253,922","263,235","253,922","642.45K","1.74%"
"Aug 16, 2018","253,431","253,431","257,353","246,569","779.27K","-2.90%"
"Aug 15, 2018","261,000","261,000","261,000","261,000","-","2.00%"
"Aug 14, 2018","255,882","254,902","261,765","254,902","557.87K","0.19%"
"Aug 13, 2018","255,392","265,686","266,176","253,922","1.00M","-6.11%"
"Aug 12, 2018","272,000","272,000","272,000","272,000","-","2.00%"
"Aug 10, 2018","266,667","270,098","275,490","265,196","533.88K","-1.45%"
"Aug 09, 2018","270,588","261,765","270,588","258,333","1.09M","0.00%"
"Aug 08, 2018","270,588","271,078","275,980","270,098","474.11K","0.55%"
"Aug 07, 2018","269,118","266,176","272,549","257,353","1.12M","0.18%"
"Aug 06, 2018","268,627","275,000","277,451","267,157","385.26K","-4.23%"
"Aug 05, 2018","280,500","280,500","280,500","280,500","-","2.00%"
"Aug 03, 2018","275,000","277,941","279,412","273,039","372.06K","-0.36%"
"Aug 02, 2018","275,980","278,922","279,412","268,627","707.47K","0.36%"
"Aug 01, 2018","275,000","271,078","283,333","270,588","1.02M","3.32%"
"Jul 31, 2018","266,176","251,961","267,647","251,471","735.04K","5.23%"
"Jul 30, 2018","252,941","249,020","255,392","244,608","558.74K","-1.39%"
"Jul 29, 2018","256,500","256,500","256,500","256,500","-","2.00%"
"Jul 27, 2018","251,471","251,471","254,902","249,020","557.14K","0.79%"
"Jul 26, 2018","249,510","249,510","255,882","240,686","1.20M","1.39%"
"Jul 25, 2018","246,078","261,274","262,745","242,157","1.96M","-5.28%"
"Jul 24, 2018","259,804","263,235","268,627","257,843","745.38K","-0.93%"
"Jul 23, 2018","262,255","279,902","280,392","261,765","1.22M","-8.14%"
"Jul 22, 2018","285,500","285,500","285,500","285,500","-","2.00%"
"Jul 20, 2018","279,902","282,353","284,314","276,961","391.28K","-1.04%"
"Jul 19, 2018","282,843","286,274","287,745","277,451","663.00K","-0.52%"
"Jul 18, 2018","284,314","291,176","296,078","283,823","458.80K","-1.86%"
"Jul 17, 2018","289,706","289,216","291,667","286,274","409.74K","0.68%"
"Jul 16, 2018","287,745","283,333","293,627","282,353","583.10K","-0.09%"
"Jul 15, 2018","288,000","288,000","288,000","288,000","-","2.00%"
"Jul 13, 2018","282,353","279,902","284,314","277,451","537.39K","0.00%"
"Jul 12, 2018","282,353","271,569","282,353","271,078","724.91K","4.16%"
"Jul 11, 2018","271,078","275,490","275,490","268,627","580.41K","-1.60%"
"Jul 10, 2018","275,490","280,882","283,823","275,000","492.46K","-1.06%"
"Jul 09, 2018","278,431","283,333","285,784","278,431","443.00K","-3.82%"
"Jul 08, 2018","289,500","289,500","289,500","289,500","-","2.00%"
"Jul 06, 2018","283,823","277,451","287,255","272,549","772.22K","2.66%"
"Jul 05, 2018","276,471","286,765","288,725","272,059","1.04M","-3.26%"
"Jul 04, 2018","285,784","295,098","296,569","284,804","741.95K","-3.80%"
"Jul 03, 2018","297,059","301,471","302,451","293,137","619.24K","-0.16%"
"Jul 02, 2018","297,549","297,059","305,392","297,059","919.27K","0.00%"
"Jun 29, 2018","297,549","295,098","300,490","290,686","755.27K","1.85%"
"Jun 28, 2018","292,157","294,608","298,529","290,196","491.44K","-1.32%"
"Jun 27, 2018","296,078","293,627","302,451","291,667","837.17K","0.33%"
"Jun 26, 2018","295,098","286,765","295,098","281,373","723.82K","1.69%"
"Jun 25, 2018","290,196","293,627","295,098","287,255","493.13K","-1.79%"
"Jun 24, 2018","295,500","295,500","295,500","295,500","-","2.00%"
"Jun 22, 2018","289,706","284,314","292,647","282,843","541.46K","1.20%"
"Jun 21, 2018","286,274","291,667","292,157","285,784","744.58K","-1.68%"
"Jun 20, 2018","291,176","285,784","296,078","284,804","952.12K","3.30%"
"Jun 19, 2018","281,863","300,000","301,471","280,882","1.29M","-5.74%"
"Jun 18, 2018","299,020","296,078","304,902","293,137","1.66M","0.17%"
"Jun 17, 2018","298,500","298,500","298,500","298,500","-","2.00%"
"Jun 15, 2018","292,647","275,490","294,118","274,510","1.86M","6.61%"
"Jun 14, 2018","274,510","267,157","274,510","267,157","1.11M","0.55%"
"Jun 13, 2018","273,000","273,000","273,000","273,000","-","2.00%"
"Jun 12, 2018","267,647","264,216","270,098","263,725","668.52K","2.06%"
"Jun 11, 2018","262,255","263,725","265,196","261,765","329.65K","-2.69%"
"Jun 10, 2018","269,500","269,500","269,500","269,500","-","2.00%"
"Jun 08, 2018","264,216","265,686","269,608","262,745","416.94K","-0.55%"
"Jun 07, 2018","265,686","263,235","267,647","261,274","580.70K","-0.49%"
"Jun 06, 2018","267,000","267,000","267,000","267,000","-","2.00%"
"Jun 05, 2018","261,765","264,706","265,686","260,294","400.11K","0.19%"
"Jun 04, 2018","261,274","267,157","268,137","258,823","682.59K","-4.47%"
"Jun 03, 2018","273,500","273,500","273,500","273,500","-","2.00%"
